"","date","RH","Tair"
"68",2019-06-05,40.4233266666667,18.5441922916667
"69",2019-06-06,47.7663075,18.2690341666667
"70",2019-06-07,50.2635889583333,17.667235625
"71",2019-06-08,38.479015625,20.5002835416667
"72",2019-06-09,39.76576125,21.5068454166667
"73",2019-06-10,38.0617658333333,21.751984375
"74",2019-06-11,34.4244783333333,20.8107764583333
"75",2019-06-12,32.20656625,19.3296424583333
"76",2019-06-13,35.84465625,20.8409954166667
"77",2019-06-14,42.1270945833333,19.09752
"78",2019-06-15,42.2715460416667,19.8850772916667
"79",2019-06-16,39.8412522916667,21.7418226041667
"80",2019-06-17,31.184836875,25.335120625
"81",2019-06-18,39.868303125,23.7262414583333
"82",2019-06-19,53.8859108333333,22.7823458333333
"83",2019-06-20,50.3369004166667,23.5847514583333
"84",2019-06-21,46.1679360416667,23.9420235416667
"85",2019-06-22,35.735744375,26.1076991666667
"86",2019-06-23,29.620724375,26.5905072916667
"87",2019-06-24,55.2142279166667,24.88770625
"88",2019-06-25,48.157815625,25.7047197916667
"89",2019-06-26,46.5623222916667,27.31070125
"90",2019-06-27,44.0970427083333,28.2617966666667
"91",2019-06-28,32.3497804166667,31.194831875
"92",2019-06-29,36.6873645833333,31.8407316666667
"93",2019-06-30,35.9072335416667,31.572410625
"94",2019-07-01,38.615081875,27.9514475
"95",2019-07-02,38.776459375,28.2427420833333
"96",2019-07-03,35.4453239583333,28.5415822916667
"97",2019-07-04,39.4669675,26.57716625
"98",2019-07-05,39.998596875,25.830070625
"99",2019-07-06,34.90850875,27.1816660416667
"100",2019-07-07,41.090771875,26.8286997916667
"101",2019-07-08,49.4717045833333,23.6469620833333
"102",2019-07-09,49.5441670833333,24.771066875
"103",2019-07-10,39.1430647916667,28.2251314583333
"104",2019-07-11,37.5398816666667,29.8121789583333
"105",2019-07-12,37.306310625,29.639763125
"106",2019-07-13,41.4414152083333,29.058384375
"107",2019-07-14,43.2374170833333,29.4230685416667
"108",2019-07-15,37.7601977083333,31.3639529166667
"109",2019-07-16,34.111771875,30.9718777083333
"110",2019-07-17,45.24987125,27.7483241666667
"111",2019-07-18,39.0123622916667,30.5087247916667
"112",2019-07-19,32.90284125,32.1243835416667
"113",2019-07-20,33.201153125,31.2953595833333
"114",2019-07-21,33.3620822916667,31.1049016666667
"115",2019-07-22,34.376846875,32.1231472916667
"116",2019-07-23,51.8648175,28.9292047916667
"117",2019-07-24,40.2069327083333,30.9851216666667
"118",2019-07-25,32.6496647916667,30.848850625
"119",2019-07-26,42.0754452083333,26.781595625
"120",2019-07-27,49.7989733333333,23.1656747916667
"121",2019-07-28,43.50824125,26.0061335416667
"122",2019-07-29,33.6561108333333,27.1137425
"123",2019-07-30,36.1241858333333,24.3719752083333
"124",2019-07-31,33.8630064583333,27.1942970833333
"125",2019-08-01,32.6400329166667,28.6233722916667
"126",2019-08-02,28.8998271666667,28.6646875
"127",2019-08-03,31.478875625,28.0905833333333
"128",2019-08-04,37.0350627083333,28.9359525
"129",2019-08-05,33.824045125,28.7166085416667
"130",2019-08-06,34.7939935416667,29.3495989583333
"131",2019-08-07,56.6738285416667,24.6931147916667
"132",2019-08-08,49.2429658333333,28.196561875
"133",2019-08-09,70.0283070833333,23.7255720833333
"134",2019-08-10,51.5932260416667,24.1738552083333
"135",2019-08-11,37.392101875,25.1828341666667
"136",2019-08-12,36.972558125,22.99554875
"137",2019-08-13,30.4380741666667,25.3319404166667
"138",2019-08-14,30.6946585416667,26.965476875
"139",2019-08-15,33.233711875,29.7247404166667
"140",2019-08-16,33.264491875,30.4954254166667
"141",2019-08-17,31.71694375,30.0836079166667
"142",2019-08-18,39.19946625,29.0031345833333
"143",2019-08-19,41.6763166666667,27.4382339583333
"144",2019-08-20,36.3429420833333,28.005189375
"145",2019-08-21,43.7852779166667,28.5349052083333
"146",2019-08-22,43.1656658333333,28.7351825
"147",2019-08-23,31.04680875,29.1090114583333
"148",2019-08-24,33.5132858333333,28.7224564583333
"149",2019-08-25,36.700248125,28.6250633333333
"150",2019-08-26,65.930406875,23.233414375
"151",2019-08-27,55.5028704166667,24.5671304166667
"152",2019-08-28,48.4618808333333,26.72591375
"153",2019-08-29,43.57094,28.1838058333333
"154",2019-08-30,39.398195625,29.469370625
"155",2019-08-31,36.436910625,29.953039375
"156",2019-09-01,37.448741875,29.241900625
"157",2019-09-02,40.9076575,28.95800375
"158",2019-09-03,36.239790625,29.705841875
"159",2019-09-04,30.728361875,28.747711875
"160",2019-09-05,30.8035785416667,26.9558135416667
"161",2019-09-06,33.0927154166667,23.4017141666667
"162",2019-09-07,34.3254745833333,24.3593770833333
"163",2019-09-08,36.1232845833333,25.6383235416667
"164",2019-09-09,33.6759975,24.515130625
"165",2019-09-10,31.3643664583333,23.5116627083333
"166",2019-09-11,35.2925035416667,23.53540875
"167",2019-09-12,39.7547677083333,24.841269375
"168",2019-09-13,47.2343927083333,23.26405
"169",2019-09-14,59.6278239583333,22.2602766666667
"170",2019-09-15,73.1367914583333,22.7039752083333
"171",2019-09-16,67.3963122916667,23.7021620833333
"172",2019-09-17,65.282446875,23.107386875
"173",2019-09-18,66.1218279166667,22.8442095833333
"174",2019-09-19,61.8649739583333,24.0501504166667
"175",2019-09-20,61.7958172916667,23.0261360416667
"176",2019-09-21,91.6529241666667,18.1303270833333
"177",2019-09-22,76.9359508333333,19.4315102083333
"178",2019-09-23,62.33282,19.3639516666667
"179",2019-09-24,68.172991875,20.5070070833333
"180",2019-09-25,58.9997827083333,21.0684291666667
"181",2019-09-26,58.5775010416667,21.774416875
"182",2019-09-27,52.2760958333333,22.0489641666667
"183",2019-09-28,51.229626875,20.8317647916667
"184",2019-09-29,47.25587375,21.2344166666667
"185",2019-09-30,48.384893125,20.7211168333333
"186",2019-10-01,51.5831925,22.1668229166667
"187",2019-10-02,49.5113720833333,20.33133
"188",2019-10-03,47.7719179166667,20.87549025
"189",2019-10-04,54.2307802083333,20.680951875
"190",2019-10-05,56.8251772916667,21.6380358333333
"191",2019-10-06,53.2281610416667,21.1909054166667
"192",2019-10-07,48.0662933333333,22.3948260416667
"193",2019-10-08,48.9949322916667,23.1414883333333
"194",2019-10-09,49.2780754166667,22.3070616666667
"195",2019-10-10,51.755024375,21.3657727083333
"196",2019-10-11,54.0503302083333,23.436296875
"197",2019-10-12,48.40175125,24.827896875
"198",2019-10-13,58.6132164583333,20.81677375
"199",2019-10-14,79.328191875,15.8845208333333
"200",2019-10-15,63.569949375,13.9616121041667
"201",2019-10-16,68.962538125,14.6273561875
"202",2019-10-17,94.8295320833333,14.6029997916667
"203",2019-10-18,79.8252889583333,18.8873808333333
"204",2019-10-19,88.9085433333333,14.1871414583333
"205",2019-10-20,77.16283375,13.6878779375
"206",2019-10-21,74.0026352083333,11.9537935625
"207",2019-10-22,73.273579375,12.1027020625
"208",2019-10-23,80.8540658333333,12.258406625
"209",2019-10-24,67.7394579166667,14.8232825
"210",2019-10-25,72.8471475,15.2879669375
"211",2019-10-26,68.5378066666667,16.8758439583333
"212",2019-10-27,71.747950625,16.5080123333333
"213",2019-10-28,76.2799660416667,17.423668125
"214",2019-10-29,72.2106222916667,19.117781875
"215",2019-10-30,84.349421875,17.18395875
"216",2019-10-31,82.8243358333333,19.47324875
"217",2019-11-01,81.79819,19.9011785416667
"218",2019-11-02,78.4153810416667,18.4220964583333
"219",2019-11-03,67.0027375,17.582209375
"220",2019-11-04,83.021365,15.7096791666667
"221",2019-11-05,69.285910625,13.9635572708333
"222",2019-11-06,69.537025625,13.0684111875
"223",2019-11-07,95.66501,12.97046
